FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1StartDate,Season1EndDate,Season1Time,Season2StartDate,Season2EndDate,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1001674,CROUCH FARMERS MARKET,,,,,,THE MERC PARKING LOT,CROUCH,BOISE,IDAHO,83602,June , October,Sat:9:00 am - 12:00 pm;,,,,,,,,-115.97,44.1135,Private business parking lot,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,04-13-2011 15:54:33
1003438,CROWN POINT FARMERS MARKET,http://www.crownpoint.in.gov,,,,,SOUTH MAIN STREET,CROWN POINT,LAKE,INDIANA,46307,,,,,,,,,,,-87.3647,41.4155,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-10-2010 15:18:0
1008522,CROWN VALLEY CHAMPAGNE,http://www.crownvalleyfarmersmarket.posterous.com,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=98,23589 STATE ROUTE WW,STE. GENEVIEVE,STE. GENEVIEVE,MISSOURI,63670,,,,,,,,,,,-90.179753,37.778019,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,06-26-2013 9:46:10
1005792,CROZET FARMERS MARKET,,,,,,CORNER OF JARMANS GAP RD. & CROZET AVE.,CROZET,ALBEMARLE,VIRGINIA,22932,,,,,,,,,,,-78.7019,38.068,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1010708,CRYSTAL CITY FARMERS MARKET,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=337,,,,,105 BAILEY RD,CRYSTAL CITY,JEFFERSON,MISSOURI,63019,05/06/2015 , 10/28/2015,Wed: 4:00 PM-7:00 PM;,,,,,,,,-90.3786887,38.2187228,,Y,N,N,N,N,,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,10-28-2014 15:12:46
1006686,CRYSTAL FALSH ENERGY FARMERS MARKET,,,,,,"1754 ALPINE AVENUE, N.W.",GRAND RAPIDS,KENT,MICHIGAN,49504,,,,,,,,,,,-85.6884,42.9957,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1001223,CRYSTAL FARMERS MARKET,,,,,,831 S. MAIN STREET PARKING LOT,CRYSTAL,MONTCALM,MICHIGAN,48818,,,,,,,,,,,-84.9149,43.2581,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1001869,CRYSTAL LAKE FARMERS MARKET,http://www.downtowncl.org,https://www.facebook.com/www.facebook.com/CrystalLakeFarmersMarket,,,,"DEPOT PARK, WOODSTOCK & WILLIAMS STREETS",CRYSTAL LAKE,MCHENRY,ILLINOIS,60014,06/02/2018 , 10/13/2018,Sat: 8:00 AM-1:00 PM;,,,,,,,,-88.317010,42.243752,,Y,Y,Y,N,N,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,07-26-2018 17:31:11
1001005,CRYSTAL SPRINGS FARMERS MARKET,http://crystalspringstomatofestival.blogspot.com,,,,,WEST RAILROAD AVE,CRYSTAL SPRINGS,COPIAH,MISSISSIPPI,39059,06/29/2013 , 06/29/2013,Sun: 8:00 AM-3:00 PM;,,,,,,,,-90.358772,31.987521,Closed-off public street,N,N,N,N,N,,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,06-11-2013 11:41:39
1002293,CSA FARMERS MARKET,http://www.csafarmersmarket.com,,,,,2933 BURNSIDE RD.,NORTH BRANCH,LAPEER,MICHIGAN,48461,01/01/2013 , 12/31/2013,,,,,,,,,-83.2363667339087,43.2066100090742,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/29/2013 12:27:05 PM
1006861,"CUBA, NEW MEXICO FARMERS MARKET",,,,,,NM 126 ST. FRANCIS OF ASSISI PARK,CUBA,SANDOVAL,NEW MEXICO,87013,May , October,Sat:9:00 AM - 12:00 PM;,,,,,,,,-106.9584,36.02222,Federal/State government building grounds,N,Y,Y,Y,Y,,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,04-30-2012 15:13:23
1007201,CUDAHY FARMERS MARKET,,,,,,4700 SOUTH PACKARD AVENUES (MUNICIPAL PARKING LOT),CUDAHY,MILWAUKEE,WISCONSIN,53110,,,,,,,,,,,-87.9163,43.0376,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1007146,CUERO FARMERS MARKET,,,,,,CUERO CITY PARK ENTRANCE,CUERO,DE WITT,TEXAS,77954,,,,,,,,,,,-97.1686,28.9695,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1003606,CUIVRE RIVER FARMERS MARKET,http://www.cuivreriverfarmersmarket.org,https://www.facebook.com/CuivreRiverFarmersMarket,,,,170 MARKET PLACE DRIVE,TROY,LINCOLN,MISSOURI,63379,05/07/2016 , 10/29/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,,-90.9720333,38.9885860,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,06-27-2016 13:26:3
1003892,CULINARY KIDS FARMERS MARKET I,http://www.culinarykidsdaycamp.org,https://www.facebook.com/Culinary-Kids-Day-Camp/123734797690303,,Culinary Kidz,Instagram: Culinary Kids Farms,30-15 SEAGIRT BLVD. AND BEACH 31ST ST.,QUEENS,QUEENS,NEW YORK,11691,07/05/2014 , 09/27/2014,Sat: 10:00 AM-3:00 PM;,,,,,,,,-73.547802,40.819525,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,Y,Y,Y,Y,,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,06-28-2014 6:54:51
1002327,CULINARY KIDS FARMERS MARKET II,,,,,,BEACH 58TH STREET & BEACH CHANNEL DRIVE,BRONX,QUEENS,NEW YORK,10468,,,,,,,,,,,-73.7885,40.5947,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2011 8:0:0
1005624,CULPEPER FARMERS MARKET,,,,,,"E. MAIN ST. & COMMERCE ST.,ADJACENT TO TRAIN DEPOT",CULPEPER,CULPEPER,VIRGINIA,22701,,,,,,,,,,,-77.9969,38.4714,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1005403,CULVER CITY FARMERS MARKET,http://www.farmernet.com,,,,,MAIN & CULVER,CULVER CITY,LOS ANGELES,CALIFORNIA,90232,,,,,,,,,,,-118.396,34.0247,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1017926,CULVER FARMERS' MARKET,,https://www.facebook.com/@culverfarmersmarket,,,instagram: @culverfarmersmarket,"819 EAST LAKE SHORE DRIVE, CULVER, IN 46511 (TOWN PARK)",CULVER,MARSHALL,INDIANA,46511,05/12/2018 , 10/20/2018,Sat: 9:00 AM-1:00 PM;,06/05/2018 , 08/28/2018,Tue: 5:00 PM-7:00 PM;,,,,,-86.417804,41.218392,,Y,Y,Y,Y,N,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,07-26-2018 16:39:14
1005687,CUMBERLAND COUNTY FARMERS MARKET,,,,,,HIGHWAY 70,CROSSVILLE,CUMBERLAND,TENNESSEE,38557,,,,,,,,,,,-84.9026,35.9677,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1009750,CUMBERLAND FARMERS MARKET,http://www.cumberlandfarmersmarketassociation.org,https://www.facebook.com/Cumberland-Farmers-Market-Association-CFMA/198538805238?ref=br_tf,,,,TUTTLE ROAD,FALMOUTH ,CUMBERLAND,MAINE,,05/17/2014 ,,Sat: 9:00 AM-12:00 PM;,,,,,,,,-70.234306,43.721000,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/4/2014 12:38:50 PM
1002821,CUMBERLAND FARMERS MARKET,http://www.cumberland-wisconsin.com,,,,,,CUMBERLAND,BARRON,WISCONSIN,54829,07/26/2014 , 09/27/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,,-92.022534,45.533691,Private business parking lot,N,Y,N,N,N,,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/28/2014 12:13:54 PM
1019063,CUMBERLAND FARMERS MARKET,https://www.hoosierharvestcouncil.com/farmers-markets/cumberland-farmers-market/,https://www.facebook.com/CumberlandINFM/,,,,11501 E WASHINGTON STREET,INDIANAPOLIS,MARION,INDIANA,46229,05/05/2018 , 10/27/2018,Sat: 8:00 AM-12:00 PM;,,,,,,,,-85.961461,39.775824,,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,04-22-2018 9:39:11
1003647,CUMC FARMERS MARKET,,,,,,6101 GRELOT RD,MOBILE,MOBILE,ALABAMA,36609,,,,,,,,,,,-88.186,30.661,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2011 8:0:0
1018832,CUMMINS FARMER'S MARKET,https://www.instagram.com/cumminsmidweekmarket/?hl=en,https://www.facebook.com/cumminsfarmersmarket/,,,,501 JACKSON ST,COLUMBUS,BARTHOLOMEW,INDIANA,47201,05/17/2017 , 10/11/2017,Wed: 4:00 PM-6:00 PM;,,,,,,,,-85.9225170,39.2034779,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,08-16-2017 10:49:7
1018833,CUMMINS MID-WEEK FARMER'S MARKET - COLUMBUS ENGINE PLANT (CEP),https://www.instagram.com/cumminsmidweekmarket/?hl=en,https://www.facebook.com/cumminsfarmersmarket/,,,,"500 CENTRAL AVE, COLUMBUS, IN 47201",COLUMBUS,BARTHOLOMEW,INDIANA,47201,05/17/2017 , 10/11/2017,Wed: 2:00 PM-4:00 PM;,,,,,,,,-85.9086752,39.2011282,,Y,N,N,N,N,,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,08-16-2017 11:29:0
1003650,CURTIS FARMERS MARKET,,,,,,HIGHWAY 231 & CENTER AVENUE,CURTIS,FRONTIER,NEBRASKA,69025,,,,,,,,,,,-100.515,40.6311,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1001743,CUSHING FARMERS MARKET,http://www.downtowncushing.com,,,,,NORTHWEST CORNER OF BRAODWAY & CLEVELAND,CUSHING,PAYNE,OKLAHOMA,74023,,,,,,,,,,,-96.7727,35.98,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1001426,CUSTER FARMERS MARKET,,,,,,MT RUSHMORE RD,CUSTER CITY,CUSTER,SOUTH DAKOTA,57730,06/07/2014 , 10/11/2014,Sat: 8:00 AM-12:30 PM;,,,,,,,,-103.601430,43.765621,Other,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,03-15-2014 23:58:38
1009889,CUYAHOGA FALLS FARMERS' MARKET (FARMERS' MARKET IN THE FALLS),http://cfo.cityofcf.com/web/parks-and-recreation/farmers-market-falls,,,,,1201 GRANT AVENUE,CUYAHOGA FALLS,SUMMIT,OHIO,44223,06/20/2014 , 10/03/2014,Fri: 3:00 PM-6:00 PM;,,,,,,,,-81.4976900,41.1278500,Local government building grounds,N,N,N,N,N,,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,04-09-2014 21:19:44
1006504,CYNTHIANA-HARRISON COUNTY FARMERS' MARKET,,https://www.facebook.com/chfmky,,,,"FLAT RUN VETERANS PARK, ODDVILLE AVE",CYNTHIANA,HARRISON,KENTUCKY,41031,05/02/2015 , 09/26/2015,Tue: 9:00 AM-1:00 PM;Fri: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,,-84.286594,38.394415,,Y,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,03-21-2015 9:16:57
1004723,CYPRESS CENTER FARMERS' MARKET,,,,,,"50 E. HOSPITAL ST., STE. 5",MANNING,CLARENDON,SOUTH CAROLINA,29102,05/08/2013 , 10/30/2013,Wed: 2:00 PM-5:30 PM;,,,,,,,,-80.211023,33.687152,Healthcare Institution,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,04-01-2014 8:41:35
1008921,CYPRESS HILLS YM,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,,FULTON ST BTWN RICHMOND AND LOGAN,BROOKLYN,NEW YORK,NEW YORK,11207,07/12/2013 , 11/22/2013,Fri: 2:00 PM-6:00 PM;,,,,,,,,-73.9500000,40.6500000,Other,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,03-05-2014 15:14:55
1005689,D'IBERVILLE FARMERS MARKET,,,,,,10383 AUTOMALL PARKWAY,D'IBERVILLE,HARRISON,MISSISSIPPI,39540,,,,,,,,,,,-88.9003,30.4341,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1000069,DAG HAMMARSKJOLD PLAZA GREENMARKET,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,E 47 ST & 2 AVE,NEW YORK,NEW YORK,NEW YORK,10017,01/01/2013 , 12/31/2013,Wed: 8:00 AM-4:00 PM;,,,,,,,,-73.9698797,40.7529921,Other,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,07-24-2013 10:20:16
1009476,DAG HAMMERSKJOLD PLAZA GREENMARKET,http://www.grownyc.org/greenmarket-site/manhattan/dag-hammarskjold-greenmarket,,,,,47TH STREET AT SECOND AVE,MANHATTAN,,NEW YORK,10017,,,,,,,,,,,-73.9699,40.753,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2013 8:0:0
1004545,DAHLONEGA FARMERS MARKET,http://www.dahlonegadda.org,https://www.facebook.com/DahlonegaFarmersMarket,,,,HANCOCK PARK,DAHLONEGA,LUMPKIN,GEORGIA,30533,05/03/2014 , 10/11/2014,Tue: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,,-83.985219,34.533726,Local government building grounds,N,N,N,N,N,,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,03-31-2014 21:47:9
1009167,DAILY HARVEST MARKET,http://www.dailyharvestmarket.com/,,,,,155 QUAIL GARDENS DR.,ENCINITAS,,CALIFORNIA,92024,,,,,,,,,,,-117.279,33.0489,,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2013 8:0:0
1002148,DAIRYMEL FARMS,,,,,,1803 HAZELTON-ETNA ROAD,PATASKALA,LICKING,OHIO,,,,,,,,,,,,-82.6723,40.007,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1010752,DAKOTAH'S INDOOR FARMERS MARKET,,https://www.facebook.com/www.facebook.com/dakotahsfarmersmarket,,,,631 N. MIDLOTHIAN,MUNDELEIN,LAKE,ILLINOIS,60060,11/08/2014 , 03/28/2015,Sat: 9:00 AM-3:00 PM;,,,,,,,,-88.017858,42.274711,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,12-29-2014 18:33:50
1001717,DALE CITY FARMERS MARKET,http://www.pwcparks.org/farmersmarket/,,,,,14090 GEMINI WAY,DALE CITY,PRINCE WILLIAM,VIRGINIA,22193,04/06/2014 , 12/07/2014,Sun: 8:00 AM-1:00 PM;,12/14/2014 , 03/29/2015,Sun: 10:00 AM-1:00 PM;,,,,,-77.3410794,38.6471464,Federal/State government building grounds,Y,N,N,N,N,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,04-08-2014 16:23:51
1003695,DALE'S SATURDAY MARKET,,,,,,1296 KENNEDY-FORD ROAD,POTLATCH,LATAH,IDAHO,,,,,,,,,,,,-116.965,46.9223,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1018188,DALEVILLE FARMER'S MARKET,,,,,,CORNER OF DALEVILLE AVENUE AND HWY 134,DALEVILLE,DALE,ALABAMA,36322,06/01/2017 , 07/27/2017,Thu: 2:00 PM-5:30 PM;,,,,,,,,-85.714656,31.307349,,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,06-20-2017 14:39:49
1002493,DALEY PLAZA CHICAGO FARMERS MARKET,http://www.cityofchicago.org/specialevents,,,,,50 W. WASHINGTON ST.,CHICAGO,COOK,ILLINOIS,60602,,,,,,,,,,,-87.626,41.8851,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1012749,DALLAS FARMERS MARKET,http://www.dallasfarmersmarket.org,https://www.facebook.com/DFMDallasFarmersMarket/,,,https://www.instagram.com/dallasfarmersmarket/,920 S. HARWOOD RD.,DALLAS,DALLAS,TEXAS,75201,01/01/2016 ,,Fri: 10:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;Sun: 10:00 AM-5:00 PM;,01/01/2016 , 12/31/2016,Mon: 10:00 AM-6:00 PM;Tue: 10:00 AM-6:00 PM;Wed: 10:00 AM-6:00 PM;Thu: 10:00 AM-6:00 PM;Fri: 10:00 AM-6:00 PM;Sat: 10:00 AM-6:00 PM;Sun: 10:00 AM-6:00 PM;,,,,,-96.789378,32.777649,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,08-02-2016 11:58:42
1002514,DALLAS FARMERS MARKET,,,,,,236 WEST DALLAS STREET,DALLAS,BARRON,WISCONSIN,54733,07/05/2013 , 09/27/2013,Fri: 4:00 PM-8:00 PM;,,,,,,,,-91.817679,45.258833,Other,N,N,N,N,N,,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,04-23-2014 17:32:21
1002739,DALY CITY CERTIFIED FARMERS' MARKET AT SERRAMONTE CENTER,http://www.cafarmersmkts.com/markets/category/daly-city,https://www.Facebook.com/DCFarmersMkt,,,http://www.pinterest.com/cafarmersmkts/,HWY 280 AND SERRAMONTE BLVD.,DALY CITY,SAN MATEO,CALIFORNIA,94015,01/01/2016 , 12/31/2016,Thu: 9:00 AM-1:00 PM;,01/01/2014 , 12/01/2014,Sat: 9:00 AM-1:00 PM;,,,,,-122.470410,37.674302,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,07-20-2016 17:34:57
1012115,DAMARISCOTTA FARMERS MARKET,http://www.damariscottafarmersmarket.org,https://www.facebook.com/damariscottafarmersmarket/,https://twitter.com/DamaFarmerMkt,Damariscotta Farmers Market,Instagram: @damariscottafarmers,DRA ROUND TOP FARM AND RISING TIDE CO-OP,DAMARISCOTTA,LINCOLN,MAINE,04543,05/13/2016 , 10/28/2016,Fri: 9:00 AM-12:00 PM;,06/01/2016 , 09/01/2016,Mon: 3:00 PM-6:00 PM;,,,,,-69.513212,44.038830,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,06-30-2016 8:46:7
1018383,DAMASCUS FARMERS MARKET,http://damascusfarmersmarket.org/home.aspx,https://www.facebook.com/Damascus-Farmers-Market-230160453775285/,,,,20100 SE HWY 212,DAMASCUS,CLACKAMAS,OREGON,97089,07/06/2017 , 09/28/2017,Fri: 3:00 PM-7:00 PM;,,,,,,,,-122.4556058,45.4172227,,Y,N,N,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,6/24/2017 12:23:12 PM
1006028,DANBURY FARMERS MARKET,,,,,,102 OLD CHURCH ROAD,DANBURY,STOKES,NORTH CAROLINA,27016,,,,,,,,,,,-80.2025,36.4097,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1004516,DANBURY FARMERS MARKET,http://www.danburyfarmersmarket.org,https://www.facebook.com/danbury connecticut farmers market,,,,KENNEDY AVENUE,DANBURY,FAIRFIELD,CONNECTICUT,06810,06/25/2016 , 10/22/2016,Sat: 10:00 AM-2:00 PM;,,,,,,,,-73.455360,41.396387,,Y,Y,Y,Y,Y,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,06-27-2016 14:19:20
1010428,DANBURY WINTER MARKET,http://blazingstargrange.org,,,,,15 NORTH ROAD,DANBURY,MERRIMACK,NEW HAMPSHIRE,03230,11/01/2014 , 05/02/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,,-71.862337,43.526740,Other,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,08-05-2014 15:27:10
1001594,DANDRIDGE FARMERS MARKET,http://www.mainstreetdandridge.com,https://www.facebook.com/DandridgeFarmersMarket,,,,GAY STREET AND MEETING STREET,DANDRIDGE,JEFFERSON,TENNESSEE,37725,05/24/2014 , 10/25/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,,-83.416446,36.016194,Local government building grounds,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,03-16-2014 14:54:4
1005176,DANE COUNTY FARMERS MARKET - HOLIDAY MARKET,http://www.dcfm.org,,,,,ONE JOHN NOLEN DRIVE,MADISON,DANE,WISCONSIN,53703,11/19/2016 , 12/31/2016,Sat: 7:30 AM-12:00 PM;,,,,,,,,-89.3802700,43.0714450,,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,7/5/2016 12:26:54 PM
1005177,DANE COUNTY FARMERS MARKET - WEDNESDAY MARKET,http://www.dcfm.org,,,,,"200 BLOCK OF MARTIN LUTHER KING, JR. BLVD",MADISON,DANE,WISCONSIN,53703,04/20/2016 , 11/09/2016,Wed: 8:30 AM-2:00 PM;,,,,,,,,-89.381847,43.072775,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,7/5/2016 12:24:20 PM
1005175,DANE COUNTY FARMERS MARKET - WINTER MARKET,,https://www.facebook.com/StBMarket,,,,330 W. MIFFLIN ST.,MADISON,DANE,WISCONSIN,53703,01/07/2017 , 04/15/2017,Sat: 7:30 AM-12:00 PM;,,,,,,,,-89.3895617,43.0731321,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,7/5/2016 12:29:23 PM
1005178,DANE COUNTY FARMERS MARKET I,http://www.dcfm.org,https://www.facebook.com/DaneCoFM/,,,https://www.instagram.com/danecofm/?hl=en,"CAPITOL SQUARE, DOWNTOWN",MADISON,DANE,WISCONSIN,53701,04/16/2016 , 11/12/2016,Sat: 6:30 AM-2:00 PM;,,,,,,,,-89.384251,43.074625,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,7/5/2016 12:21:05 PM
1001314,DANIELS FARMSTEAD,http://www.danielsfarmstead.org,https://www.facebook.com/Daniels-Farmstead-Farmers-Market/342201325857571,,,,286 MENDON ST,BLACKSTONE,WORCESTER,MASSACHUSETTS,01504,07/06/2014 , 10/05/2014,Sun: 11:00 AM-3:00 PM;,,,,,,,,-71.5542,42.061,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,03-31-2014 20:35:46
1007766,DANIELSON FARMERS MARKET,http://www.nectfarmersmarket.org,,,,,"KILLINGLY MEMORIAL LIBRARY, 25 WESTCOTT ROAD",DANIELSON,WINDHAM,CONNECTICUT,06239,,,,,,,,,,,-71.8776,41.8091,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
1001339,DANSVILLE FARMERS MARKET,,,,,,"AIRPORT HANGER PARKING LOT, 50 MAPLE AVE.",DANSVILLE,LIVINGSTON,NEW YORK,,,,,,,,,,,,-77.7084,42.566,,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-01-2009 8:0:0
